stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
30534,150118,"Rua João Stenzowski, 174 - Novo Mundo",Ponto de Parada - 616- Portão / Sta Bernadete - L. Verde (Sentido Terminal Portão) 663 - Vila Cubas (sentido Praça Rui Barbosa),-25.485206507891,-49.285910160488,,,0,,,
30535,110414,"Av. Senador Souza Naves, 2 - Alto da rua XV",Ponto de Parada 386 - Cajuru (Cajuru) 387 - Palotinos (sentido Palotinos) C03 - Pinhais / Guadalupe (sentido Terminal Pinhais) C64 - Mad. Ctba-Pinhais (Sentido Terminal Pinhais),-25.430606814681,-49.257014722771,,,0,,,
30536,150774,"Rua João Stenzowski, 175 - Novo Mundo",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Sta Bernadete) 663 - Vila Cubas (sentido V. Cubas),-25.485310620325,-49.285899431652,,,0,,,
30537,130881,"Av. Visconde de Guarapuava, 9355 - Alto da XV",Ponto de Parada 386 - Cajuru (Cajuru) 387 - Palotinos (sentido Palotinos),-25.430890225687,-49.253770590967,,,0,,,
30538,130882,"Av. Senador Souza Naves, 550 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (Cajuru) 387 - Palotinos (sentido Palotinos),-25.431085221761,-49.251450480169,,,0,,,
30539,150855,"Rua Djalma Ferreira Maciel, 1125 - Guaíra",Ponto de Parada 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.485362676509,-49.279993207401,,,0,,,
30540,150725,"Rua Elói de Assis Fabris, 40- Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.486681022101,-49.280073673672,,,0,,,
30541,150853,"Rua Elói de Assis Fabris, 342- Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.488532008174,-49.281416119284,,,0,,,
30543,150724,"Rua Elói de Assis Fabris, 341 - Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.488481163941,-49.281531454271,,,0,,,
30544,150178,"Rua Brasílio Ribas, 379 - Novo Mundo",Ponto de Parada: 621- Fanny (Sentido Terminal Capão Raso) 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.490150538363,-49.279369593805,,,0,,,
30545,130884,"Rua Gotlibe Rosenau, 70 - Tarumã",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.432675457468,-49.237179787106,,,0,,,
30546,130885,"Rua Frei Orlando, 1243 - Jardim Social",385-Cristo Rei (Ponto Final),-25.433204723951,-49.235330403989,,,0,,,
30547,150851,"Rua Maestro Francisco Antonello, 2892 - Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.493065532516,-49.278630645222,,,0,,,
30548,150850,"Rua Maestro Francisco Antonello, 3045 - Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.493477112372,-49.278788895554,,,0,,,
30550,150848,"Rua São Judas Tadeu, 252 - Capão Raso",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa),-25.496885907811,-49.279782653994,,,0,,,
30551,130888,"Av. Mal. Humberto de Alencar Castelo Branco, 954 - Jardim Social",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.434759809272,-49.234598160929,,,0,,,
30552,150775,"Rua João Stenzowski, 1 - Novo Mundo",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Sta Bernadete) 663 - Vila Cubas (sentido V. Cubas),-25.484550355359,-49.284094304985,,,0,,,
30553,150148,"Rua Américo Vespúcio, 780 - Lindóia",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido Terminal Portão) 663 - Vila Cubas (sentido Praça Rui Barbosa),-25.483420844547,-49.282746494955,,,0,,,
30554,150150,"Rua Américo Vespúcio, 757 - Lindóia",Ponto de Parada - 663 - Vila Cubas (sentido V. Cubas) 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Sta Bernadete),-25.483420844547,-49.28250107283,,,0,,,
30555,150149,"Rua Américo Vespúcio, 600 - Lindóia",Ponto de Parada - 663 - Vila Cubas (sentido Praça Rui Barbosa) 616- Portão / Sta Bernadete - L. Verde (Sentido Terminal Portão) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.482980175072,-49.281212271399,,,0,,,
30556,150151,"Rua Américo Vespúcio, 599 - Lindóia",Ponto de Parada 663 - Vila Cubas (sentidoV. Cubas) 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Sta Bernadete) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.483080657539,-49.28112644071,,,0,,,
30557,150654,"Rua Djalma Ferreira Maciel, 1126 - Guaíra",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.485352991639,-49.279885919041,,,0,,,
30558,150854,"Rua Elói de Assis Fabris, 41 - Novo Mundo",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.486727024716,-49.279963703102,,,0,,,
30559,150177,"Rua Brasílio Ribas, 378 - Novo Mundo",Ponto de Parada: 621- Fanny (Sentido Terminal Hauer) 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.490288542172,-49.279420555777,,,0,,,
30560,150280,"Rua Brasílio Ribas, 646 - Novo Mundo",Ponto de Parada: 621- Fanny (Sentido Terminal Capão Raso) 663 - Vila Cubas (sentido Praça Rui Barbosa) 689 - Mad. S. Pedro / Rio Negro (Sentido Praça Rui Barbosa),-25.491226721764,-49.277787090487,,,0,,,
30561,150179,"Rua Brasílio Ribas, 647 - Novo Mundo",Ponto de Parada: 621- Fanny (Sentido Terminal Hauer) 663 - Vila Cubas (sentido bairro) 689 - Mad. S. Pedro / Rio Negro (Sentido Bairro),-25.491283617581,-49.277930588669,,,0,,,
30563,150849,"Rua São Judas Tadeu, 81 - Capão Raso",Ponto de Parada 663 - Vila Cubas (sentido Praça Rui Barbosa),-25.495536201012,-49.279484928793,,,0,,,
30566,130892,"Av. Mal. Humberto de Alencar Castelo Branco, 954 - Jardim Social",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.434587830417,-49.236723811573,,,0,,,
30567,130893,"Av. Mal. Humberto de Alencar Castelo Branco, 602 - Jardim Social",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.432866817241,-49.238288880533,,,0,,,
30568,130744,"Rua Suécia, 197 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Centro),-25.43269120227,-49.228372753804,,,0,,,
30569,130745,"Rua Suécia, 463 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.433070288061,-49.22577101106,,,0,,,
30570,130747,"Rua Suécia, 7572 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.433367015723,-49.223154516166,,,0,,,
30571,130896,"Rua Pastor Manoel Virgínio de Souza, 852 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.436122309118,-49.210481078571,,,0,,,
30572,150723,"Rua São Judas Tadeu, 251 - Capão Raso",Ponto de Parada 663 - Vila Cubas (sentido bairro),-25.496914959629,-49.279896647877,,,0,,,
30576,130730,"Rua Urbano Lopes, 400 - Cristo Rei",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.440827356758,-49.235338450617,,,0,,,
30577,130731,"Av. Nossa Senhora da Penha, 266 - Cristo Rei",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.43891144963,-49.234877110667,,,0,,,
30578,130891,"Rua Oyapock, 184 - Cristo Rei",Ponto de Parada 386 - Cajuru (Sentido Cajuru),-25.437588947287,-49.237879843658,,,0,,,
30579,130894,"Rua Governador Agamenon Magalhães, 713 - Cristo Rei",Ponto de parada 386 - Cajuru (Centro),-25.435619200732,-49.231214554256,,,0,,,
30580,130895,"Rua Roberto Cichon, 550 - Cristo Rei",386 - Cajuru (Sentido Cajuru),-25.437240448384,-49.230644584841,,,0,,,
30581,130741,"Rua Antônio Simm, 691 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (sentido Centro),-25.433954413226,-49.22965350861,,,0,,,
30582,130742,"Rua Antônio Simm, 692 - Capão da Imbuia",386 - Cajuru (sentido Cajuru),-25.43394109084,-49.229539514726,,,0,,,
30583,130743,"Rua Suécia, 199 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.432813527208,-49.228435785716,,,0,,,
30584,130746,"Rua Suécia, 465 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Centro),-25.432958863607,-49.225801856463,,,0,,,
30585,130748,"Rua Suécia, 7574 - Tarumã",Ponto de Parada 386 - Cajuru (sentido Centro),-25.43324590248,-49.223189384883,,,0,,,
30595,120957,"Rua Coronel Amazonas Marcondes, 1403 - Cabral",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.40002279702,-49.256587232155,,,0,,,
30596,120007,"R. Vereador Washington Mansur, 892 - Ahú",Ponto de Parada A01 - Ctba / Tamandaré (Sentido Moreira Garcez) 205 - Barreirinha (sentido Moreira Garcez) 215 - Cabral / Cachoeira (Sentido Terminal Cabral) 218 - Tamandaré / Cabral (Sentido Terminal Cabral) 265 - Ahú / Los Angeles (Sentido Los Angeles) 266 - Estribo Ahú (Sentido Moreira Garcez) 270 - Fernando de Noronha (Sentido Moreira Garcez) 271 - Laranjeiras (Sentido Moreira Garcez) 272 - Paineiras (Sentido Moreira Garcez) 274 - Sta Gema (Sentido Moreira Garcez) 289 - Mad. Jd. Graziela (Sentido Praça Rui Barbosa),-25.395384001468,-49.258242155117,,,0,,,
30598,120008,"R. Vereador Washington Mansur, 592 - Ahú",Ponto de Parada A01 - Ctba / Tamandaré (Sentido Moreira Garcez) 205 - Barreirinha (Sentido Moreira Garcez) 215 - Cabral / Cachoeira (Sentido Terminal Cabral) 218 - Tamandaré / Cabral (Sentido Terminal Cabral) 265 - Ahú / Los Angeles (Sentido Los Angeles) 266 - Estribo Ahú (Sentido Moreira Garcez) 270 - Fernando de Noronha (Sentido Moreira Garcez) 271 - Laranjeiras (Sentido Moreira Garcez) 272 - Paineiras (Sentido Moreira Garcez) 274 - Sta Gema (Sentido Moreira Garcez) 289 - Mad. Jd. Graziela (Sentido Praça Rui Barbosa),-25.39779,-49.25883,,,0,,,
30599,120009,"R. Vereador Washington Mansur, 462 - Ahú",Ponto de Parada A01 - Ctba / Tamandaré (Sentido Moreira Garcez) 205 - Barreirinha (Sentido Moreira Garcez) 215 - Cabral / Cachoeira (Sentido Terminal Cabral) 218 - Tamandaré / Cabral (Sentido Terminal Cabral) 265 - Ahú / Los Angeles (Sentido Los Angeles) 266 - Estribo Ahú (Sentido Moreira Garcez) 270 - Fernando de Noronha (Sentido Moreira Garcez) 271 - Laranjeiras (Sentido Moreira Garcez) 272 - Paineiras (Sentido Moreira Garcez) 274 - Sta Gema (Sentido Moreira Garcez) 289 - Mad. Jd. Graziela (Sentido Praça Rui Barbosa),-25.399745370803,-49.259257371229,,,0,,,
30601,120232,"Rua Vereador Washington Mansur, 134 - Ahú",Ponto de Parada A01 - Ctba / Tamandaré (Sentido Moreira Garcez) 205 - Barreirinha (Sentido Moreira Garcez) 265 - Ahú / Los Angeles (Sentido Los Angeles) 270 - Fernando de Noronha (Sentido Moreira Garcez) 271 - Laranjeiras (Sentido Moreira Garcez) 272 - Paineiras (Sentido Moreira Garcez) 274 - Sta Gema (Sentido Moreira Garcez) 289 - Mad. Jd. Graziela (Sentido Praça Rui Barbosa),-25.402697686074,-49.259931946796,,,0,,,
30611,104107,Terminal Barreirinha - 182 - Abranches,Terminal Barreirinha - 182 - Abranches (Sentido Praça Tiradentes).,-25.377370979063,-49.262504056448,,,0,14517,,
30612,104110,Terminal Barreirinha - 243 - Santa Terezinha,Terminal Barreirinha 243 - Santa Terezinha.,-25.377675113908,-49.262474552149,,,0,14517,,
30613,104109,Terminal Barreirinha - 242 - Vila Leonice,Terminal Barreirinha 242 -Vila Leonice.,-25.377564849969,-49.262483939881,,,0,14517,,
30615,104103,Terminal Barreirinha - 205 - Barreirinha,Terminal Barreirinha - 205 - Barreirinha (Sentido Praça Tiradentes).,-25.377660573614,-49.262396768088,,,0,14517,,
30616,120979,"Rua Marechal Mallet, 719 - Ahu",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.405831210926,-49.260403693861,,,0,,,
30619,120978,"Rua Marechal Mallet, 469 - Ahu",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 270 - Fernando de Noronha (Sentido Centro) 271 - Laranjeiras (Sentido Centro),-25.407998401232,-49.260911972469,,,0,,,
30620,120976,"Rua Marechal Mallet, 279 - Ahu",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.409859076878,-49.261351854748,,,0,,,
30622,120974,"Rua Manoel Eufrásio, 1018 - Juveve",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.409654355507,-49.262957156843,,,0,,,
30623,104104,Terminal Barreirinha - 244 - Jardim do Arroio,Terminal Barreirinha 244 - Jardim do Arroio.,-25.377481243178,-49.262415543551,,,0,14517,,
30625,120099,"R. Manoel Eufrásio, 1223 - Ahú",Ponto de Parada 011 - Interbairros I (Anti-Horário - Sentido Prefeitura) 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.409179497499,-49.265251786655,,,0,,,
30626,120973,"R. Manoel Eufrásio, 1223 - Ahú",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.409254602716,-49.265514643139,,,0,,,
30632,110089,"Av. Visc. de Guarapuava, 2022 - Centro",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - Vila Sandra (Sentido Vila Sandra) 861 - Tramontina (Sentido Tramontina) G71 - Ctba / Mandirituba (Sentido Mandirituba) G72 - Ctba / Areia Branca (Sentido Areia Branca) G73 - Ctba / Camp. dos Paulas (Sentido Camp. dos Paulas) H01 - Ctba / Araucária (Sentido Araucária) R71 - Ctba / Contenda (Sentido Contenda),-25.439232384366,-49.275182665533,,,0,,,
30633,110090,"Av. Visc. de Guarapuava, 2302 - Centro",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - Vila Sandra (Sentido Vila Sandra) 861 - Tramontina (Sentido Tramontina) G71 - Ctba / Mandirituba (Sentido Mandirituba) G72 - Ctba / Areia Branca (Sentido Areia Branca) G73 - Ctba / Camp. dos Paulas (Sentido Camp. dos Paulas) H01 - Ctba / Araucária (Sentido Araucária) R71 - Ctba / Contenda (Sentido Contenda),-25.440284802082,-49.277851463503,,,0,,,
30634,180469,"Av. Visc. de Guarapuava, 2616 - Batel",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - Vila Sandra (Sentido Vila Sandra) 861 - Tramontina (Sentido Tramontina) G71 - Ctba / Mandirituba (Sentido Mandirituba) G72 - Ctba / Areia Branca (Sentido Areia Branca) G73 - Ctba / Camp. dos Paulas (Sentido Camp. dos Paulas) H01 - Ctba / Araucária (Sentido Araucária) R71 - Ctba / Contenda (Sentido Contenda),-25.441524923468,-49.281029881186,,,0,,,
30635,180885,"Av. Visc. de Guarapuava, 3118 - Batel",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - V. Sandra (Sentido V. Sandra) G71 - Ctba / Mandirituba (Sentido Mandirituba) G72 - Ctba / Areia Branca (Sentido Areia Branca) G73 - Ctba / Camp. dos Paulas (Sentido Camp. dos Paulas) H01 - Ctba / Araucária (Sentido Araucária) R71 - Ctba / Contenda (Sentido Contenda),-25.443247023981,-49.285362989849,,,0,,,
30636,180884,"Rua Francisco Rocha, 2-130 - Batel",265 - Ahú / Los Ângeles (Sentido Los Angeles),-25.445392954434,-49.287607998795,,,0,,,
30637,180883,"Av. Sete de Setembro, 5317 - Batel",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Ângeles),-25.446585794272,-49.290213764853,,,0,,,
30638,180724,"Av. Sete de Setembro, 6001 - Batel",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - V. Sandra (Sentido V. Sandra),-25.4478500705,-49.293519587464,,,0,,,
30640,180891,"Avenida Silva Jardim, 7075 - Rebouças",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.449965644802,-49.294557602353,,,0,,,
30641,180723,"Av. Sete de Setembro, 6001 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - V. Sandra (Sentido V. Sandra),-25.449025932357,-49.296590716786,,,0,,,
30642,180892,"Avenida Silva Jardim, 7299 - Rebouças",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.451086993096,-49.297603250689,,,0,,,
30643,180722,"Av. Sete de Setembro, 6311 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles) 860 - V. Sandra (Sentido V. Sandra),-25.450029825926,-49.299209893889,,,0,,,
30644,180893,"Avenida Silva Jardim, 7591 - Rebouças",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.45193707955,-49.299865693993,,,0,,,
30645,180882,"Av. Sete de Setembro, 6609 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (sentido Los Angeles),-25.450809684392,-49.30127787704,,,0,,,
30646,180881,"Av. Sete de Setembro, 6751 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.451797820784,-49.303829998917,,,0,,,
30647,180896,"Rua São Leopoldo, 1 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.451439380089,-49.305690110869,,,0,,,
30648,180895,"Rua São Leopoldo, 144 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.451337660238,-49.305657924361,,,0,,,
30649,180898,"Rua Harry Blas Gom, 1-131 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.45153383416,-49.308306605763,,,0,,,
30651,180897,"Rua São Leopoldo, 352 - Seminário",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Los Angeles),-25.451093246714,-49.307976694054,,,0,,,
30652,180889,"Av. Silva Jardim, 6465 - Água Verde",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.448040394038,-49.289264262862,,,0,,,
30653,180888,"Av. Silva Jardim, 6265 - Água Verde",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú),-25.447279893506,-49.287251264996,,,0,,,
30654,180887,"Av. Silva Jardim, 5845 - Água Verde",Ponto de Parada 265 - Ahú / Los Angeles (Sentido Ahú) G71 - Ctba / Mandirituba (Sentido Rua Dr. Muricy) G72 - Ctba / Areia Branca (Sentido Rua Dr. Muricy) G73 - Ctba / Camp. das Paulas (Sentido Rua Dr. Muricy) H01 - Ctba / Araucária (Sentido Rua Dr. Muricy) R71 - Ctba / Contenda (Sentido Rua Dr. Muricy),-25.445750400981,-49.28318235392,,,0,,,
30655,180886,"Av. Silva Jardim, 5437 - Água Verde",265 - Ahú / Los Angeles (Sentido Ahú),-25.444464304344,-49.279757173008,,,0,,,
30657,130749,"Rua Otávio Schiavon, 364 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (sentido Centro),-25.435743232931,-49.22223317737,,,0,,,
30658,130750,"Rua Otávio Schiavon, 366 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.435722644094,-49.222341806835,,,0,,,
30659,130751,"Rua Prof. Benedito Conceição, 325 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (sentido Centro),-25.436529239417,-49.221024842209,,,0,,,
30660,130752,"Rua Prof. Benedito Conceição, 327 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (sentido Cajuru),-25.436622494084,-49.221083850807,,,0,,,
30661,130231,"Rua Prof. Nivaldo Braga, 1225 - Capão da Imbuia",Ponto de Parada 020 - Interbairros II (Horário - Sentido Terminal Capão da Imbuia) 386 - Cajuru (sentido Centro) B41 - Maracana / C. da Imbuia (Sentido Terminal C. da Imbuia),-25.437045166928,-49.219117791599,,,0,,,
30662,130230,"Rua Prof. Nivaldo Braga, 1182 - Capão da Imbuia",Ponto de parada 021 - Interbairros II (Anti-Horário - Sentido Terminal Cabral) 386 - Cajuru (sentido Cajuru) B41 - Maracana / C. da Imbuia (Sentido Terminal Maracanã),-25.437092399617,-49.218962223476,,,0,,,
30663,130229,"Rua Prof. Nivaldo Braga, 1421 - Capão da Imbuia",Ponto de Parada 020 - Interbairros II (Horário - Sentido Terminal Capão da Imbuia) 386 - Cajuru (Sentido Centro) B41 - Maracana / C. da Imbuia (Sentido Terminal C. da Imbuia),-25.434998399247,-49.217971147246,,,0,,,
30664,130228,"Rua Prof. Nivaldo Braga, 1422 - Capão da Imbuia",Ponto de Parada 021 - Interbairros II (Anti-Horário - Sentido Terminal Cabral) 386 - Cajuru (Sentido Cajuru) B41 - Maracana / C. da Imbuia (Sentido Terminal Maracanã),-25.434856698659,-49.217747182793,,,0,,,
30665,130227,"Rua Osmário de Lima, 351 - Capão da Imbuia",Ponto de Parada 020 - Interbairros II(Horário - Sentido Capão da Imbuia) 386 - Cajuru (sentido Centro),-25.435605166546,-49.214855761476,,,0,,,
30666,130226,"Rua Osmário de Lima, 352 - Capão da Imbuia",Ponto de Parada 021 - Interbairros II (Anti-Horário - Sentido Cabral) 386 - Cajuru (Sentido Cajuru),-25.435804999419,-49.214760543055,,,0,,,
30667,130753,"Rua Osmário de Lima, 763 - Capão da Imbuia",386 - Cajuru (sentido Centro),-25.436664882545,-49.212565154976,,,0,,,
30668,130754,"Rua Osmário de Lima, 764 - Capão da Imbuia",386 - Cajuru (sentido Cajuru),-25.436762981497,-49.212601364798,,,0,,,
30669,130609,"Rua Pastor Manoel Virgínio de Souza, 604 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (Sentido Cajuru) 311 - Araguaia (Sentido Araguaia),-25.43697371231,-49.210942418522,,,0,,,
30670,130254,"Rua Pastor Manoel Virgínio de Souza, 855 - Capão da Imbuia",Ponto de Parada 386 - Cajuru (Sentido Centro),-25.43608355378,-49.210616530127,,,0,,,
30671,130253,"Rua Pastor Manoel Virgínio de Souza, 1082 - Capão da Imbuia",030 - Interbairros III (Sentido Oficinas) 386 - Cajuru (Ponto Final),-25.433486917715,-49.209157408422,,,0,,,
30672,130758,"Rua Reinaldino S. de Quadros, 1671- Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro),-25.430685540027,-49.240997911638,,,0,,,
30673,130759,"Rua Reinaldino Schafemberg de Quadros, 1435 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro),-25.430483276342,-49.243559421247,,,0,,,
30674,130760,"Av. Sete de Setembro, 652-734 - Alto da XV",Ponto de Parada 386 - Cajuru (Sentido Praça Carlos Gomes),-25.430198653215,-49.247153581327,,,0,,,
30675,130761,"Rua Reinaldino Schafemberg de Quadros, 896 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro),-25.430076325622,-49.248702557034,,,0,,,
30676,130762,"Rua Reinaldino Schafemberg de Quadros, 641 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro) 387 - Palotinos (sentido Pça. Rui Barbosa),-25.4298377259,-49.251386107153,,,0,,,
30677,130763,"Rua Reinaldino Schafemberg de Quadros, 333 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro) 387 - Palotinos (sentido Pça. Rui Barbosa),-25.429556734759,-49.254640967793,,,0,,,
30678,130764,"Rua Reinaldino Schafemberg de Quadros, 50 - Alto da Rua XV",Ponto de Parada 386 - Cajuru (sentido Centro) C03 - Pinhais / Guadalupe (sentido Terminal Guadalupe),-25.429355680351,-49.25709787125,,,0,,,
30679,150656,"Rua Minas Gerais, 170 - Guaíra",Ponto de Parada 661 - Lindóia (sentido Lindóia) 662 - Dom Ático (sentido D. Ático) 666 - Novo Mundo (sentido N. Mundo),-25.463050620489,-49.274737418837,,,0,,,
30680,150658,"Rua Minas Gerais, 333 - Guaíra",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido Terminal Portão) 661 - Lindóia (sentido Praça Rui Barbosa) 662 - Dom Ático (sentido Praça Rui Barbosa) 666 - Novo Mundo (sentido Praça Rui Barbosa),-25.464662228784,-49.27384290213,,,0,,,
30681,110397,"Rua Comendador Macedo, 264 - Centro",Ponto de Parada 386 - Cajuru (Sentido Centro) B72 - Ctba / Colombo (Rodovia da Uva) (Sentido Terminal Guadalupe) B73 - Ctba / Jardim Osasco (Sentido Terminal Guadalupe) B74 - Ctba / Jardim César Augusto (Sentido Terminal Guadalupe) B75 - Ctba / Jardim Arapongas (Sentido Terminal Guadalupe) B76 - Ctba / Sao Sebastião (Sentido Terminal Guadalupe) B77 - Ctba / Jd. Curitiba (Sentido Terminal Guadalupe) B78 - Ctba / Jd. São Gabriel (Sentido Terminal Guadalupe) B80 - Ctba / Colombo(Cambará) (Sentido Terminal Guadalupe) B81 - Ctba / Colombo (Vila Guaraci) (Sentido Terminal Guadalupe) B82 - Ctba / Jardim Ana Rosa (Sentido Terminal Guadalupe) B83 - Ctba / Sta. Tereza (Sentido Terminal Guadalupe) C03 - Pinhais / Guadalupe (Sentido Terminal Guadalupe) C64 - Mad. Ctba / Pinhais (Sentido Guadalupe) C66 - Ctba / V. Zumbi (Sentido Terminal Guadalupe),-25.430552312488,-49.261951328462,,,0,,,
30682,150659,"Rua Minas Gerais, 322 - Guaíra",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Fanny) 661 - Lindóia (sentido Lindóia) 662 - Dom Ático (sentido D. Ático) 666 - Novo Mundo (sentido N. Mundo),-25.464842640389,-49.273853630967,,,0,,,
30684,150660,"Rua Minas Gerais, 697 - Guaíra",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido Terminal Portão) 661 - Lindóia (sentido Praça Rui Barbosa) 662 - Dom Ático (sentido Praça Rui Barbosa) 666 - Novo Mundo (sentido Praça Rui Barbosa),-25.466908273457,-49.272859872526,,,0,,,
30685,150661,"Rua Minas Gerais, 698 - Guaíra",Ponto de Parada 616- Portão / Sta Bernadete - L. Verde (Sentido E.T. Fanny) 661 - Lindóia (sentido Lindóia) 662 - Dom Ático (sentido D. Ático) 666 - Novo Mundo (sentido N. Mundo),-25.466962759195,-49.272961796469,,,0,,,
30687,150663,"Rua Minas Gerais, 926 - Guaíra",Ponto de Parada 661 - Lindóia (sentido Praça Rui Barbosa) 662 - Dom Ático (sentido Praça Rui Barbosa) 666 - Novo Mundo (sentido Praça Rui Barbosa),-25.4691627516,-49.271773577875,,,0,,,
30688,150662,"Rua Minas Gerais, 927 - Guaíra",Ponto de Parada 661 - Lindóia (sentido Lindóia) 662 - Dom Ático (sentido D. Ático) 666 - Novo Mundo (sentido N. Mundo),-25.469383111858,-49.27181381101,,,0,,,
30689,150665,"Rua Alagoas, 745 - Guaíra",Ponto de Parada 661 - Lindóia (sentido Praça Rui Barbosa) 662 - Dom Ático (sentido Praça Rui Barbosa) 666 - Novo Mundo (sentido Praça Rui Barbosa),-25.470257284291,-49.273215265221,,,0,,,
